age,study_hours_per_day,uses_ai,ai_usage_time_minutes,ai_dependency_score,ai_generated_content_percentage,ai_prompts_per_week,ai_ethics_score,last_exam_score,assignment_scores_avg,attendance_percentage,concept_understanding_score,study_consistency_index,improvement_rate,sleep_hours,social_media_hours,tutoring_hours,class_participation_score,final_score,passed,ai_usage_hours,ai_study_ratio,score_gap,performance_encoded,ai_tools_used_ChatGPT,ai_tools_used_Claude,ai_tools_used_Copilot,ai_tools_used_Gemini,ai_usage_purpose_Coding,ai_usage_purpose_Doubt Solving,ai_usage_purpose_Exam Prep,ai_usage_purpose_Homework,ai_usage_purpose_Notes,grade_level,performance_category
22,2.8,1,158,6,41,90,2,41,46.8,77.9,4,8.8,22.2,7.3,2.8,1.3,3,37.3,1.0,2.6333333333333333,0.9404761904761906,-3.700000000000003,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
21,5.8,1,115,6,49,52,2,50,64.0,75.3,7,6.4,28.6,4.9,4.5,2.6,7,63.3,1.0,1.9166666666666667,0.33045977011494254,13.299999999999997,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
15,3.8,1,89,9,31,102,10,36,52.1,72.7,5,8.6,11.0,8.3,3.8,3.2,6,40.3,1.0,1.4833333333333334,0.3903508771929825,4.299999999999997,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
14,4.0,1,88,6,29,60,8,73,36.6,72.1,9,6.1,10.1,6.9,0.4,0.9,2,56.3,1.0,1.4666666666666666,0.36666666666666664,-16.700000000000003,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
20,4.4,0,178,2,82,74,8,98,57.1,83.1,4,3.0,6.5,7.1,0.3,2.1,9,66.4,1.0,2.966666666666667,0.6742424242424242,-31.599999999999994,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
20,4.7,1,116,9,23,49,8,66,96.7,92.9,3,2.8,-7.5,6.6,3.4,1.6,10,63.6,1.0,1.9333333333333333,0.41134751773049644,-2.3999999999999986,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
21,4.0,0,121,4,65,53,2,51,62.2,64.7,2,4.6,30.0,7.7,0.1,3.2,1,43.3,1.0,2.0166666666666666,0.5041666666666667,-7.700000000000003,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0
18,1.8,1,176,7,20,41,5,47,68.2,98.5,10,1.3,10.1,8.8,3.4,0.5,5,57.1,1.0,2.933333333333333,1.6296296296296295,10.100000000000001,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
16,5.3,1,167,6,41,58,5,30,82.0,64.2,4,5.5,-11.9,5.9,1.1,4.1,5,42.9,1.0,2.783333333333333,0.5251572327044025,12.899999999999999,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
21,4.5,0,14,9,79,7,4,58,98.9,80.6,2,3.5,34.9,6.9,1.1,0.5,3,56.2,1.0,0.23333333333333334,0.05185185185185185,-1.7999999999999972,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
19,4.6,1,6,10,99,13,8,36,58.8,56.2,4,1.4,30.7,8.3,1.1,4.2,3,31.9,1.0,0.1,0.02173913043478261,-4.100000000000001,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0
24,6.0,1,53,3,57,109,8,95,66.2,84.9,3,5.3,5.4,8.4,4.6,0.7,5,63.4,1.0,0.8833333333333333,0.14722222222222223,-31.6,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1
16,4.9,1,179,8,1,12,9,58,97.8,63.3,9,6.8,26.9,8.1,2.8,3.9,8,80.1,1.0,2.9833333333333334,0.608843537414966,22.099999999999994,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2
14,5.1,1,178,5,15,70,4,92,60.0,62.9,5,1.9,-10.0,6.8,1.3,4.3,10,67.5,1.0,2.966666666666667,0.5816993464052288,-24.5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
16,5.7,0,3,6,92,78,1,44,85.3,52.1,3,6.5,38.3,8.7,0.4,2.9,10,40.4,1.0,0.05,0.008771929824561403,-3.6000000000000014,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0
18,1.3,1,0,3,6,101,9,45,61.1,44.2,7,9.5,-14.9,4.8,2.7,4.5,3,59.7,1.0,0.0,0.0,14.700000000000003,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
16,3.2,1,104,3,54,43,1,87,45.9,60.9,2,4.4,32.9,5.0,3.2,1.5,10,47.0,1.0,1.7333333333333334,0.5416666666666666,-40.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0
14,3.7,1,65,7,14,42,4,81,95.5,76.0,10,9.8,39.9,5.1,3.6,1.7,10,88.2,1.0,1.0833333333333333,0.29279279279279274,7.200000000000003,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2
18,2.3,1,162,6,22,119,10,38,79.8,42.8,6,8.0,-2.6,6.0,0.5,1.9,2,57.0,1.0,2.7,1.173913043478261,19.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1
23,5.1,0,80,2,68,17,1,32,90.4,51.4,1,1.1,28.7,7.3,2.2,4.8,6,36.1,1.0,1.3333333333333333,0.26143790849673204,4.100000000000001,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,0
20,4.7,0,137,10,0,35,3,48,38.1,54.7,8,9.5,34.8,6.1,2.1,0.4,9,49.4,1.0,2.283333333333333,0.4858156028368794,1.3999999999999986,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0
20,4.5,1,67,8,68,30,3,73,79.3,51.2,6,5.6,37.2,8.7,2.0,0.0,6,71.9,1.0,1.1166666666666667,0.24814814814814815,-1.0999999999999943,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
24,6.0,1,101,5,12,3,7,92,74.8,46.2,8,6.4,23.2,5.2,5.3,0.3,2,77.2,1.0,1.6833333333333333,0.28055555555555556,-14.799999999999997,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2
22,1.9,1,50,7,25,76,3,61,63.9,51.0,4,6.5,17.2,8.1,2.2,2.4,2,47.7,1.0,0.8333333333333334,0.4385964912280702,-13.299999999999997,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
23,4.5,1,29,3,51,38,6,81,39.9,96.1,3,4.5,-13.7,7.9,3.8,1.1,4,57.9,1.0,0.48333333333333334,0.10740740740740741,-23.1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1
23,3.5,1,38,10,12,93,10,90,59.0,87.0,10,5.0,8.2,5.7,5.3,2.4,6,76.0,1.0,0.6333333333333333,0.18095238095238095,-14.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2
16,2.2,1,137,5,95,54,4,90,73.2,95.3,4,5.7,3.7,6.4,0.0,2.7,8,73.3,1.0,2.283333333333333,1.0378787878787878,-16.700000000000003,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
20,1.4,1,171,3,54,18,6,40,77.4,93.4,7,9.7,-18.7,7.8,4.4,2.4,5,54.7,1.0,2.85,0.4509803921568628,14.700000000000003,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1
14,5.4,1,159,3,28,67,9,28,38.2,64.0,6,3.0,-2.9,8.3,3.9,2.2,2,37.4,1.0,2.65,0.4907407407407407,9.399999999999999,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
17,3.8,1,171,1,17,64,7,64,61.1,62.2,9,9.2,24.6,7.4,5.5,2.0,7,66.5,1.0,2.85,0.7500000000000001,2.5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
17,5.0,1,62,3,1,39,1,46,59.8,86.6,7,9.8,-1.7,8.6,2.7,1.6,10,55.9,1.0,1.0333333333333334,0.2066666666666667,9.899999999999999,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
18,3.5,0,60,7,26,95,8,67,85.0,94.1,3,4.8,-18.0,7.1,5.7,1.6,8,55.3,1.0,1.0,0.2857142857142857,-11.700000000000003,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
20,1.7,0,64,9,49,75,4,88,32.9,85.1,10,3.2,26.2,6.0,2.8,1.1,9,60.9,1.0,1.0666666666666667,0.6274509803921569,-27.1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
20,2.4,0,168,1,41,75,8,24,85.0,74.9,5,5.2,28.5,7.1,0.4,2.0,8,42.2,1.0,2.8,1.1666666666666667,18.200000000000003,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0
24,2.6,0,80,4,66,83,3,91,84.8,73.4,8,1.9,-18.4,7.1,4.6,2.7,5,88.2,1.0,1.3333333333333333,0.5128205128205128,-2.799999999999997,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2
17,5.9,0,11,10,93,74,10,34,78.8,67.8,5,8.4,30.2,6.8,0.1,4.7,6,40.2,1.0,0.18333333333333332,0.03107344632768361,6.200000000000003,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0
20,0.5,1,123,7,9,116,5,96,93.0,67.3,5,3.8,27.8,5.5,5.8,3.6,10,77.4,1.0,2.05,0.4509803921568628,-18.599999999999994,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2
24,5.9,1,1,6,8,116,3,63,62.6,43.4,3,3.7,17.3,7.3,0.0,4.6,9,55.0,1.0,0.016666666666666666,0.002824858757062147,-8.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
16,5.9,0,72,4,2,112,3,66,36.7,52.9,4,7.1,-17.3,8.0,4.2,1.1,3,46.1,1.0,1.2,0.20338983050847456,-19.9,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
19,6.0,1,75,3,85,29,3,51,53.2,48.6,9,6.1,36.6,8.8,0.6,1.2,4,58.5,1.0,1.25,0.20833333333333334,7.5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
15,3.1,1,24,6,37,112,4,55,72.8,68.2,9,6.3,-14.0,6.5,3.0,1.5,10,64.4,1.0,0.4,0.12903225806451613,9.400000000000006,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
23,5.8,0,117,4,74,118,3,68,52.6,57.3,3,5.4,23.2,7.8,0.7,4.8,2,49.4,1.0,1.95,0.33620689655172414,-18.6,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0
22,2.7,1,107,5,69,107,2,72,74.3,62.7,5,5.1,25.8,8.0,3.4,2.6,1,67.5,1.0,1.7833333333333334,0.6604938271604939,-4.5,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
18,0.6,0,98,2,68,94,6,42,33.1,98.3,8,3.8,36.8,7.4,3.4,4.1,7,34.6,1.0,1.6333333333333333,0.4509803921568628,-7.399999999999999,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0
19,1.7,1,21,9,29,27,1,53,34.9,85.9,5,3.5,36.9,5.9,0.4,4.1,6,38.7,1.0,0.35,0.20588235294117646,-14.299999999999997,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
17,5.7,0,55,2,13,107,5,37,30.7,48.4,7,9.9,-3.3,7.6,0.9,4.4,5,47.9,1.0,0.9166666666666666,0.1608187134502924,10.899999999999999,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0
24,0.6,1,148,4,1,48,6,31,98.3,88.5,10,4.6,-6.1,8.9,4.3,1.0,4,61.8,1.0,2.466666666666667,0.4509803921568628,30.799999999999997,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1
23,3.5,1,54,8,96,92,1,21,48.3,66.5,3,5.6,4.7,7.0,4.0,2.6,4,24.1,1.0,0.9,0.2571428571428572,3.1000000000000014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0
20,0.9,0,39,7,100,40,1,46,85.7,91.3,2,4.6,36.1,7.7,1.7,3.0,1,52.4,1.0,0.65,0.7222222222222222,6.399999999999999,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
22,2.1,1,178,4,7,85,7,69,92.1,85.6,2,7.5,23.4,5.2,1.1,2.6,7,58.0,1.0,2.966666666666667,1.4126984126984128,-11.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
20,1.0,0,149,8,73,108,6,50,41.0,71.1,9,2.6,34.7,7.3,4.1,4.3,8,50.1,1.0,2.4833333333333334,0.4509803921568628,0.10000000000000142,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
14,5.2,1,155,6,84,48,9,67,43.9,83.2,1,1.5,-6.9,4.2,3.2,4.7,9,40.2,1.0,2.5833333333333335,0.4967948717948718,-26.799999999999997,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0
14,3.8,1,120,8,82,28,4,88,56.8,96.2,1,9.8,-15.9,8.2,1.5,1.1,10,58.8,1.0,2.0,0.5263157894736842,-29.200000000000003,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
22,5.5,1,3,4,98,0,3,36,65.3,72.3,2,5.8,-18.5,5.1,5.9,0.3,9,41.9,1.0,0.05,0.009090909090909092,5.899999999999999,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
24,4.3,0,25,5,17,84,6,62,67.4,48.9,6,6.0,-15.7,4.3,2.3,3.7,2,62.7,1.0,0.4166666666666667,0.09689922480620156,0.7000000000000028,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1
22,5.8,0,111,4,70,30,8,90,57.0,74.1,6,5.2,30.5,4.9,4.1,2.5,10,72.6,1.0,1.85,0.31896551724137934,-17.400000000000006,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
17,3.3,1,112,7,12,26,5,37,71.0,42.8,6,1.4,32.3,6.3,5.3,4.7,8,47.4,1.0,1.8666666666666667,0.5656565656565657,10.399999999999999,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0
22,4.0,0,22,4,45,34,3,85,81.5,67.2,6,7.1,35.0,4.2,5.7,3.5,4,70.5,1.0,0.36666666666666664,0.09166666666666666,-14.5,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
16,3.7,1,168,5,53,7,3,50,79.0,53.4,6,6.1,4.5,4.2,5.4,1.6,6,69.0,1.0,2.8,0.7567567567567567,19.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
20,3.2,1,57,9,11,39,1,82,32.1,78.7,8,2.3,8.0,6.6,3.6,2.7,10,66.1,1.0,0.95,0.29687499999999994,-15.900000000000006,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
19,5.2,1,7,8,39,57,6,47,71.5,64.0,6,5.7,-8.6,6.8,1.3,4.5,7,59.6,1.0,0.11666666666666667,0.022435897435897436,12.600000000000001,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
21,4.0,0,115,2,87,71,10,86,79.9,70.9,9,3.1,6.5,5.6,5.6,4.2,4,81.4,1.0,1.9166666666666667,0.4791666666666667,-4.599999999999994,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2
24,4.9,1,50,7,81,5,7,28,44.0,93.5,5,6.8,-10.6,4.1,5.9,2.3,2,42.3,1.0,0.8333333333333334,0.17006802721088435,14.299999999999997,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
22,4.8,1,0,2,37,14,9,47,72.3,67.6,4,7.0,17.1,6.3,0.0,1.1,6,57.0,1.0,0.0,0.0,10.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1
18,1.6,1,119,10,11,20,6,37,37.8,99.8,1,3.7,-19.0,8.6,5.5,0.5,2,30.2,1.0,1.9833333333333334,1.2395833333333333,-6.800000000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0
14,4.1,1,29,3,66,36,8,34,76.5,48.2,2,1.8,5.7,6.4,5.3,0.9,10,35.5,1.0,0.48333333333333334,0.11788617886178863,1.5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0
16,1.6,0,16,1,24,69,6,94,73.4,91.4,4,8.2,39.1,6.3,2.7,2.2,10,76.8,1.0,0.26666666666666666,0.16666666666666666,-17.200000000000003,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2
23,3.7,0,150,2,34,53,2,24,46.9,61.8,9,6.7,39.7,6.8,4.8,3.6,4,53.5,1.0,2.5,0.6756756756756757,29.5,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
21,4.2,0,101,3,15,28,3,60,91.3,87.7,4,6.4,26.4,4.8,5.7,0.9,3,69.0,1.0,1.6833333333333333,0.40079365079365076,9.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1
24,6.0,1,121,5,44,57,1,95,86.5,69.9,8,6.4,-2.1,8.0,1.9,3.4,6,85.8,1.0,2.0166666666666666,0.3361111111111111,-9.200000000000003,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2
19,0.7,0,151,6,12,88,5,93,81.7,71.4,2,7.5,-8.1,4.2,2.8,1.5,7,78.2,1.0,2.5166666666666666,0.4509803921568628,-14.799999999999997,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2
21,1.0,1,85,7,23,86,6,92,62.2,72.0,1,3.1,-17.8,4.3,0.8,3.1,10,63.4,1.0,1.4166666666666667,1.4166666666666667,-28.6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
22,0.9,1,68,5,75,101,6,85,45.9,54.5,9,4.7,5.1,4.3,1.8,2.4,7,61.0,1.0,1.1333333333333333,1.2592592592592593,-24.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
17,2.7,1,88,5,1,90,2,92,84.8,43.2,10,3.0,7.6,8.0,5.3,4.4,5,90.9,1.0,1.4666666666666666,0.5432098765432098,-1.0999999999999943,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2
14,5.0,0,179,8,89,105,1,70,45.0,79.2,6,1.6,-15.2,5.8,1.1,4.6,7,56.4,1.0,2.9833333333333334,0.5966666666666667,-13.600000000000001,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
14,5.1,1,70,1,9,86,7,35,64.1,41.5,10,9.2,32.1,7.2,5.7,1.9,3,56.7,1.0,1.1666666666666667,0.22875816993464054,21.700000000000003,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
23,4.6,1,57,9,18,18,4,84,56.5,83.6,5,1.4,19.0,4.4,3.4,1.8,3,65.3,1.0,0.95,0.20652173913043478,-18.700000000000003,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
17,5.4,0,149,3,85,91,9,76,44.1,59.4,3,1.4,2.8,7.8,4.2,3.1,3,59.1,1.0,2.4833333333333334,0.45987654320987653,-16.9,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1
20,2.3,0,58,6,23,33,8,56,73.0,63.8,9,3.9,31.3,5.7,2.4,1.5,3,69.9,1.0,0.9666666666666667,0.4202898550724638,13.900000000000006,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1
15,1.0,1,171,4,89,57,6,58,98.7,85.2,2,3.9,4.7,5.1,1.4,2.9,3,61.7,1.0,2.85,0.4509803921568628,3.700000000000003,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
16,0.8,1,36,2,60,70,10,84,63.3,49.1,10,1.4,30.9,7.6,2.9,2.1,8,71.5,1.0,0.6,0.7499999999999999,-12.5,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
14,5.2,0,161,6,4,114,3,68,65.0,79.0,8,7.9,9.7,4.3,1.8,2.4,10,59.2,1.0,2.683333333333333,0.516025641025641,-8.799999999999997,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
18,4.5,0,99,10,79,12,8,66,56.1,74.4,4,2.1,18.1,6.4,3.1,4.0,10,56.4,1.0,1.65,0.36666666666666664,-9.600000000000001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
14,4.3,0,112,8,100,3,10,59,46.0,65.0,7,1.8,-13.5,5.9,0.6,0.6,2,45.7,1.0,1.8666666666666667,0.434108527131783,-13.299999999999997,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
21,2.4,1,167,4,33,10,1,33,49.8,77.5,8,1.8,-4.5,7.7,5.5,0.7,5,52.4,1.0,2.783333333333333,1.1597222222222223,19.4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
14,2.6,1,19,8,91,49,9,59,91.3,61.6,1,6.8,19.1,7.2,1.6,0.6,8,45.6,1.0,0.31666666666666665,0.12179487179487178,-13.399999999999999,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0
24,5.8,1,16,7,63,20,10,67,96.4,55.9,10,2.5,4.6,8.5,3.8,3.1,3,80.7,1.0,0.26666666666666666,0.04597701149425287,13.700000000000003,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2
14,0.9,1,179,1,11,59,9,51,87.8,45.4,1,6.2,-12.0,7.6,3.9,4.3,1,59.6,1.0,2.9833333333333334,0.4509803921568628,8.600000000000001,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
15,4.8,1,3,5,58,20,10,58,31.9,75.4,9,2.8,-10.8,6.1,1.5,4.5,7,57.2,1.0,0.05,0.010416666666666668,-0.7999999999999972,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
15,2.2,1,49,8,20,42,8,52,72.5,97.6,9,8.5,22.5,4.9,6.0,2.6,1,64.0,1.0,0.8166666666666667,0.37121212121212116,12.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
19,0.7,0,81,6,95,44,10,49,68.4,88.3,10,2.7,21.1,6.3,2.9,3.2,10,67.0,1.0,1.35,0.4509803921568628,18.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
20,4.6,1,49,9,88,41,4,45,84.2,45.6,1,4.9,23.3,4.8,4.5,3.5,7,43.9,1.0,0.8166666666666667,0.17753623188405798,-1.1000000000000014,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
18,2.3,0,15,7,77,25,9,62,84.6,53.2,5,6.0,23.3,4.6,0.2,2.3,9,59.3,1.0,0.25,0.10869565217391305,-2.700000000000003,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
14,4.5,1,71,2,46,30,9,74,60.7,79.0,4,8.9,37.7,4.2,1.4,3.3,7,65.3,1.0,1.1833333333333333,0.26296296296296295,-8.700000000000003,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
14,4.4,0,60,1,52,48,10,63,50.1,40.1,10,2.9,38.2,6.7,0.6,1.8,9,56.8,1.0,1.0,0.22727272727272727,-6.200000000000003,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
16,3.4,0,43,9,98,67,5,97,36.8,73.8,4,6.6,6.0,6.8,2.1,3.1,7,54.9,1.0,0.7166666666666667,0.2107843137254902,-42.1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
15,4.8,0,145,5,72,2,6,95,72.8,98.4,2,1.3,26.6,7.3,4.5,2.5,8,63.0,1.0,2.4166666666666665,0.5034722222222222,-32.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
18,3.7,1,49,2,93,38,7,22,49.2,61.1,5,8.0,24.2,8.4,0.8,0.8,7,36.1,1.0,0.8166666666666667,0.22072072072072071,14.100000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
23,2.1,1,79,4,92,47,9,26,97.5,93.6,2,5.7,-9.6,8.6,2.5,4.2,5,48.1,1.0,1.3166666666666667,0.626984126984127,22.1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
19,4.5,1,29,10,38,20,7,77,33.3,46.5,3,9.5,26.9,5.7,1.2,1.3,5,45.2,1.0,0.48333333333333334,0.10740740740740741,-31.799999999999997,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0
20,3.7,1,48,6,30,101,1,29,97.5,42.8,8,8.0,30.6,7.2,1.4,0.5,9,59.3,1.0,0.8,0.21621621621621623,30.299999999999997,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
17,0.6,1,97,9,77,17,9,29,64.7,60.8,9,4.6,-17.7,6.3,0.3,4.2,8,51.7,1.0,1.6166666666666667,0.4509803921568628,22.700000000000003,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
20,5.5,1,148,8,80,96,6,61,72.5,74.7,9,4.7,11.5,7.8,3.0,4.3,7,67.4,1.0,2.466666666666667,0.4484848484848485,6.400000000000006,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1
24,3.5,0,149,6,88,114,2,53,70.8,90.1,7,1.1,-5.1,7.6,1.0,0.2,2,69.8,1.0,2.4833333333333334,0.7095238095238096,16.799999999999997,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1
21,5.3,1,174,4,45,105,10,45,82.7,51.1,4,8.5,36.0,5.0,1.8,4.7,6,62.1,1.0,2.9,0.5471698113207547,17.1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1
24,5.4,0,24,10,56,34,9,79,36.4,55.7,9,8.2,-15.0,4.9,2.1,0.4,6,60.6,1.0,0.4,0.07407407407407407,-18.4,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
14,2.9,1,55,5,36,31,1,21,92.1,68.7,1,6.1,19.5,4.6,1.4,1.0,8,39.8,1.0,0.9166666666666666,0.3160919540229885,18.799999999999997,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
19,3.3,1,155,4,26,54,5,92,85.4,60.8,2,4.4,18.9,4.6,2.9,0.0,3,72.9,1.0,2.5833333333333335,0.7828282828282829,-19.099999999999994,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
